Epoch 01  val_acc=0.781 f1_macro=0.263  f1_weighted=0.751
Epoch 02  val_acc=0.807 f1_macro=0.349  f1_weighted=0.786
Epoch 03  val_acc=0.822 f1_macro=0.413  f1_weighted=0.803
Epoch 04  val_acc=0.849 f1_macro=0.490  f1_weighted=0.838
Epoch 05  val_acc=0.851 f1_macro=0.520  f1_weighted=0.842
Epoch 06  val_acc=0.864 f1_macro=0.575  f1_weighted=0.856
Epoch 07  val_acc=0.874 f1_macro=0.598  f1_weighted=0.867
Epoch 08  val_acc=0.874 f1_macro=0.607  f1_weighted=0.871
Epoch 09  val_acc=0.888 f1_macro=0.657  f1_weighted=0.883
Epoch 10  val_acc=0.898 f1_macro=0.681  f1_weighted=0.894
Epoch 11  val_acc=0.902 f1_macro=0.683  f1_weighted=0.898
Epoch 12  val_acc=0.905 f1_macro=0.693  f1_weighted=0.902
Epoch 13  val_acc=0.908 f1_macro=0.694  f1_weighted=0.904
Epoch 14  val_acc=0.908 f1_macro=0.700  f1_weighted=0.905
Epoch 15  val_acc=0.909 f1_macro=0.697  f1_weighted=0.906
