/home/bw584/Chord-Classification/Models/CRNN/crnn_train.py:130: UserWarning: Rare classes (<2) – random split applied.
  warnings.warn("Rare classes (<2) – random split applied.")
Epoch 01  val_acc=0.792 f1_macro=0.284  f1_weighted=0.765
Epoch 02  val_acc=0.827 f1_macro=0.403  f1_weighted=0.809
Epoch 03  val_acc=0.841 f1_macro=0.487  f1_weighted=0.827
Epoch 04  val_acc=0.856 f1_macro=0.521  f1_weighted=0.847
Epoch 05  val_acc=0.869 f1_macro=0.592  f1_weighted=0.860
Epoch 06  val_acc=0.877 f1_macro=0.616  f1_weighted=0.870
Epoch 07  val_acc=0.885 f1_macro=0.630  f1_weighted=0.879
Epoch 08  val_acc=0.890 f1_macro=0.648  f1_weighted=0.885
Epoch 09  val_acc=0.897 f1_macro=0.666  f1_weighted=0.892
Epoch 10  val_acc=0.899 f1_macro=0.679  f1_weighted=0.895
Epoch 11  val_acc=0.901 f1_macro=0.685  f1_weighted=0.897
Epoch 12  val_acc=0.902 f1_macro=0.682  f1_weighted=0.899
Epoch 13  val_acc=0.904 f1_macro=0.681  f1_weighted=0.900
Epoch 14  val_acc=0.904 f1_macro=0.691  f1_weighted=0.901
Epoch 15  val_acc=0.906 f1_macro=0.692  f1_weighted=0.902
