/home/bw584/Chord-Classification/Models/CRNN/crnn_train.py:130: UserWarning: Rare classes (<2) – random split applied.
  warnings.warn("Rare classes (<2) – random split applied.")
Epoch 01  val_acc=0.806 f1_macro=0.370  f1_weighted=0.788
Epoch 02  val_acc=0.837 f1_macro=0.488  f1_weighted=0.823
Epoch 03  val_acc=0.852 f1_macro=0.553  f1_weighted=0.844
Epoch 04  val_acc=0.862 f1_macro=0.598  f1_weighted=0.860
Epoch 05  val_acc=0.882 f1_macro=0.646  f1_weighted=0.879
Epoch 06  val_acc=0.887 f1_macro=0.656  f1_weighted=0.884
Epoch 07  val_acc=0.894 f1_macro=0.664  f1_weighted=0.892
Epoch 08  val_acc=0.901 f1_macro=0.686  f1_weighted=0.898
Epoch 09  val_acc=0.903 f1_macro=0.688  f1_weighted=0.900
Epoch 10  val_acc=0.908 f1_macro=0.697  f1_weighted=0.905
Epoch 11  val_acc=0.910 f1_macro=0.703  f1_weighted=0.907
Epoch 12  val_acc=0.910 f1_macro=0.701  f1_weighted=0.907
Epoch 13  val_acc=0.911 f1_macro=0.704  f1_weighted=0.908
Epoch 14  val_acc=0.911 f1_macro=0.702  f1_weighted=0.908
Epoch 15  val_acc=0.911 f1_macro=0.700  f1_weighted=0.908
