/home/bw584/Chord-Classification/Models/CRNN/crnn_train.py:130: UserWarning: Rare classes (<2) – random split applied.
  warnings.warn("Rare classes (<2) – random split applied.")
Epoch 01  val_acc=0.813 f1_macro=0.380  f1_weighted=0.793
Epoch 02  val_acc=0.845 f1_macro=0.484  f1_weighted=0.833
Epoch 03  val_acc=0.862 f1_macro=0.553  f1_weighted=0.851
Epoch 04  val_acc=0.872 f1_macro=0.611  f1_weighted=0.866
Epoch 05  val_acc=0.881 f1_macro=0.634  f1_weighted=0.877
Epoch 06  val_acc=0.893 f1_macro=0.666  f1_weighted=0.890
Epoch 07  val_acc=0.897 f1_macro=0.696  f1_weighted=0.893
Epoch 08  val_acc=0.904 f1_macro=0.701  f1_weighted=0.901
Epoch 09  val_acc=0.908 f1_macro=0.702  f1_weighted=0.904
Epoch 10  val_acc=0.912 f1_macro=0.712  f1_weighted=0.909
Epoch 11  val_acc=0.912 f1_macro=0.713  f1_weighted=0.909
Epoch 12  val_acc=0.912 f1_macro=0.712  f1_weighted=0.909
Epoch 13  val_acc=0.912 f1_macro=0.709  f1_weighted=0.909
Epoch 14  val_acc=0.913 f1_macro=0.713  f1_weighted=0.909
Epoch 15  val_acc=0.913 f1_macro=0.717  f1_weighted=0.910
