/home/bw584/Chord-Classification/Models/CRNN/crnn_train.py:130: UserWarning: Rare classes (<2) – random split applied.
  warnings.warn("Rare classes (<2) – random split applied.")
Epoch 01  val_acc=0.787 f1_macro=0.294  f1_weighted=0.764
Epoch 02  val_acc=0.815 f1_macro=0.433  f1_weighted=0.805
Epoch 03  val_acc=0.844 f1_macro=0.525  f1_weighted=0.838
Epoch 04  val_acc=0.853 f1_macro=0.548  f1_weighted=0.846
Epoch 05  val_acc=0.875 f1_macro=0.605  f1_weighted=0.868
Epoch 06  val_acc=0.877 f1_macro=0.619  f1_weighted=0.871
Epoch 07  val_acc=0.886 f1_macro=0.655  f1_weighted=0.883
Epoch 08  val_acc=0.896 f1_macro=0.670  f1_weighted=0.893
Epoch 09  val_acc=0.903 f1_macro=0.685  f1_weighted=0.900
Epoch 10  val_acc=0.905 f1_macro=0.699  f1_weighted=0.903
Epoch 11  val_acc=0.908 f1_macro=0.700  f1_weighted=0.905
Epoch 12  val_acc=0.912 f1_macro=0.707  f1_weighted=0.909
Epoch 13  val_acc=0.911 f1_macro=0.706  f1_weighted=0.908
Epoch 14  val_acc=0.911 f1_macro=0.704  f1_weighted=0.908
Epoch 15  val_acc=0.911 f1_macro=0.705  f1_weighted=0.908
