/home/bw584/Chord-Classification/Models/CRNN/crnn_train.py:130: UserWarning: Rare classes (<2) – random split applied.
  warnings.warn("Rare classes (<2) – random split applied.")
Epoch 01  val_acc=0.794 f1_macro=0.322  f1_weighted=0.768
Epoch 02  val_acc=0.830 f1_macro=0.436  f1_weighted=0.814
Epoch 03  val_acc=0.844 f1_macro=0.504  f1_weighted=0.831
Epoch 04  val_acc=0.861 f1_macro=0.564  f1_weighted=0.851
Epoch 05  val_acc=0.876 f1_macro=0.604  f1_weighted=0.869
Epoch 06  val_acc=0.889 f1_macro=0.641  f1_weighted=0.885
Epoch 07  val_acc=0.891 f1_macro=0.671  f1_weighted=0.888
Epoch 08  val_acc=0.899 f1_macro=0.684  f1_weighted=0.895
Epoch 09  val_acc=0.905 f1_macro=0.691  f1_weighted=0.902
Epoch 10  val_acc=0.908 f1_macro=0.693  f1_weighted=0.905
Epoch 11  val_acc=0.910 f1_macro=0.690  f1_weighted=0.906
Epoch 12  val_acc=0.911 f1_macro=0.700  f1_weighted=0.908
Epoch 13  val_acc=0.912 f1_macro=0.702  f1_weighted=0.908
Epoch 14  val_acc=0.911 f1_macro=0.697  f1_weighted=0.907
Epoch 15  val_acc=0.912 f1_macro=0.699  f1_weighted=0.908
