/home/bw584/Chord-Classification/Models/CRNN/crnn_train.py:130: UserWarning: Rare classes (<2) – random split applied.
  warnings.warn("Rare classes (<2) – random split applied.")
Epoch 01  val_acc=0.809 f1_macro=0.338  f1_weighted=0.784
Epoch 02  val_acc=0.841 f1_macro=0.475  f1_weighted=0.825
Epoch 03  val_acc=0.862 f1_macro=0.551  f1_weighted=0.850
Epoch 04  val_acc=0.874 f1_macro=0.594  f1_weighted=0.864
Epoch 05  val_acc=0.885 f1_macro=0.638  f1_weighted=0.879
Epoch 06  val_acc=0.894 f1_macro=0.669  f1_weighted=0.889
Epoch 07  val_acc=0.901 f1_macro=0.688  f1_weighted=0.897
Epoch 08  val_acc=0.904 f1_macro=0.689  f1_weighted=0.899
Epoch 09  val_acc=0.907 f1_macro=0.703  f1_weighted=0.903
Epoch 10  val_acc=0.911 f1_macro=0.708  f1_weighted=0.907
Epoch 11  val_acc=0.911 f1_macro=0.713  f1_weighted=0.907
Epoch 12  val_acc=0.912 f1_macro=0.710  f1_weighted=0.908
Epoch 13  val_acc=0.912 f1_macro=0.710  f1_weighted=0.909
Epoch 14  val_acc=0.913 f1_macro=0.712  f1_weighted=0.909
Epoch 15  val_acc=0.914 f1_macro=0.711  f1_weighted=0.910
