/home/bw584/Chord-Classification/Models/CRNN/crnn_train.py:130: UserWarning: Rare classes (<2) – random split applied.
  warnings.warn("Rare classes (<2) – random split applied.")
Epoch 01  val_acc=0.785 f1_macro=0.260  f1_weighted=0.752
Epoch 02  val_acc=0.812 f1_macro=0.395  f1_weighted=0.797
Epoch 03  val_acc=0.832 f1_macro=0.464  f1_weighted=0.820
Epoch 04  val_acc=0.855 f1_macro=0.545  f1_weighted=0.846
Epoch 05  val_acc=0.864 f1_macro=0.567  f1_weighted=0.856
Epoch 06  val_acc=0.876 f1_macro=0.623  f1_weighted=0.871
Epoch 07  val_acc=0.884 f1_macro=0.633  f1_weighted=0.878
Epoch 08  val_acc=0.890 f1_macro=0.662  f1_weighted=0.887
Epoch 09  val_acc=0.892 f1_macro=0.656  f1_weighted=0.888
Epoch 10  val_acc=0.901 f1_macro=0.683  f1_weighted=0.897
Epoch 11  val_acc=0.902 f1_macro=0.685  f1_weighted=0.899
Epoch 12  val_acc=0.904 f1_macro=0.682  f1_weighted=0.900
Epoch 13  val_acc=0.904 f1_macro=0.687  f1_weighted=0.901
Epoch 14  val_acc=0.907 f1_macro=0.698  f1_weighted=0.903
Epoch 15  val_acc=0.907 f1_macro=0.696  f1_weighted=0.904
