/home/bw584/Chord-Classification/Models/RNN/rnn_train.py:125: UserWarning: Rare classes (<2 samples) – random split used.
  warnings.warn("Rare classes (<2 samples) – random split used.")
Epoch 01  val_acc=0.727 f1_macro=0.096  f1_weighted=0.647
Epoch 02  val_acc=0.759 f1_macro=0.175  f1_weighted=0.702
Epoch 03  val_acc=0.778 f1_macro=0.240  f1_weighted=0.738
Epoch 04  val_acc=0.791 f1_macro=0.286  f1_weighted=0.758
Epoch 05  val_acc=0.799 f1_macro=0.323  f1_weighted=0.770
Epoch 06  val_acc=0.805 f1_macro=0.348  f1_weighted=0.779
Epoch 07  val_acc=0.808 f1_macro=0.360  f1_weighted=0.782
Epoch 08  val_acc=0.814 f1_macro=0.388  f1_weighted=0.792
Epoch 09  val_acc=0.819 f1_macro=0.409  f1_weighted=0.799
Epoch 10  val_acc=0.818 f1_macro=0.408  f1_weighted=0.798
Epoch 11  val_acc=0.821 f1_macro=0.422  f1_weighted=0.801
Epoch 12  val_acc=0.823 f1_macro=0.437  f1_weighted=0.805
Epoch 13  val_acc=0.824 f1_macro=0.437  f1_weighted=0.805
Epoch 14  val_acc=0.824 f1_macro=0.437  f1_weighted=0.806
Epoch 15  val_acc=0.825 f1_macro=0.440  f1_weighted=0.806
