/home/bw584/Chord-Classification/Models/RNN/rnn_train.py:125: UserWarning: Rare classes (<2 samples) – random split used.
  warnings.warn("Rare classes (<2 samples) – random split used.")
Epoch 01  val_acc=0.753 f1_macro=0.161  f1_weighted=0.698
Epoch 02  val_acc=0.784 f1_macro=0.278  f1_weighted=0.749
Epoch 03  val_acc=0.796 f1_macro=0.319  f1_weighted=0.764
Epoch 04  val_acc=0.805 f1_macro=0.372  f1_weighted=0.784
Epoch 05  val_acc=0.814 f1_macro=0.399  f1_weighted=0.794
Epoch 06  val_acc=0.817 f1_macro=0.416  f1_weighted=0.797
Epoch 07  val_acc=0.826 f1_macro=0.442  f1_weighted=0.809
Epoch 08  val_acc=0.831 f1_macro=0.471  f1_weighted=0.817
Epoch 09  val_acc=0.833 f1_macro=0.476  f1_weighted=0.819
Epoch 10  val_acc=0.833 f1_macro=0.478  f1_weighted=0.818
Epoch 11  val_acc=0.840 f1_macro=0.504  f1_weighted=0.826
Epoch 12  val_acc=0.841 f1_macro=0.497  f1_weighted=0.829
Epoch 13  val_acc=0.843 f1_macro=0.502  f1_weighted=0.830
Epoch 14  val_acc=0.843 f1_macro=0.501  f1_weighted=0.830
Epoch 15  val_acc=0.843 f1_macro=0.506  f1_weighted=0.830
