/home/bw584/Chord-Classification/Models/RNN/rnn_train.py:125: UserWarning: Rare classes (<2 samples) – random split used.
  warnings.warn("Rare classes (<2 samples) – random split used.")
Epoch 01  val_acc=0.768 f1_macro=0.208  f1_weighted=0.721
Epoch 02  val_acc=0.796 f1_macro=0.339  f1_weighted=0.769
Epoch 03  val_acc=0.803 f1_macro=0.385  f1_weighted=0.783
Epoch 04  val_acc=0.821 f1_macro=0.435  f1_weighted=0.803
Epoch 05  val_acc=0.833 f1_macro=0.482  f1_weighted=0.819
Epoch 06  val_acc=0.836 f1_macro=0.489  f1_weighted=0.822
Epoch 07  val_acc=0.845 f1_macro=0.522  f1_weighted=0.833
Epoch 08  val_acc=0.846 f1_macro=0.522  f1_weighted=0.838
Epoch 09  val_acc=0.851 f1_macro=0.534  f1_weighted=0.842
Epoch 10  val_acc=0.858 f1_macro=0.557  f1_weighted=0.849
Epoch 11  val_acc=0.856 f1_macro=0.564  f1_weighted=0.847
Epoch 12  val_acc=0.860 f1_macro=0.567  f1_weighted=0.851
Epoch 13  val_acc=0.864 f1_macro=0.574  f1_weighted=0.855
Epoch 14  val_acc=0.865 f1_macro=0.586  f1_weighted=0.857
Epoch 15  val_acc=0.865 f1_macro=0.579  f1_weighted=0.857
