/home/bw584/Chord-Classification/Models/RNN/rnn_train.py:125: UserWarning: Rare classes (<2 samples) – random split used.
  warnings.warn("Rare classes (<2 samples) – random split used.")
Epoch 01  val_acc=0.748 f1_macro=0.271  f1_weighted=0.727
Epoch 02  val_acc=0.774 f1_macro=0.291  f1_weighted=0.746
Epoch 03  val_acc=0.773 f1_macro=0.357  f1_weighted=0.755
Epoch 04  val_acc=0.801 f1_macro=0.417  f1_weighted=0.792
Epoch 05  val_acc=0.809 f1_macro=0.425  f1_weighted=0.795
Epoch 06  val_acc=0.817 f1_macro=0.481  f1_weighted=0.806
Epoch 07  val_acc=0.837 f1_macro=0.524  f1_weighted=0.829
Epoch 08  val_acc=0.836 f1_macro=0.533  f1_weighted=0.830
Epoch 09  val_acc=0.849 f1_macro=0.571  f1_weighted=0.842
Epoch 10  val_acc=0.861 f1_macro=0.597  f1_weighted=0.854
Epoch 11  val_acc=0.861 f1_macro=0.604  f1_weighted=0.855
Epoch 12  val_acc=0.868 f1_macro=0.617  f1_weighted=0.863
Epoch 13  val_acc=0.873 f1_macro=0.618  f1_weighted=0.867
Epoch 14  val_acc=0.875 f1_macro=0.621  f1_weighted=0.869
Epoch 15  val_acc=0.876 f1_macro=0.628  f1_weighted=0.871
