/home/bw584/Chord-Classification/Models/RNN/rnn_train.py:125: UserWarning: Rare classes (<2 samples) – random split used.
  warnings.warn("Rare classes (<2 samples) – random split used.")
Epoch 01  val_acc=0.768 f1_macro=0.226  f1_weighted=0.724
Epoch 02  val_acc=0.792 f1_macro=0.344  f1_weighted=0.767
Epoch 03  val_acc=0.796 f1_macro=0.363  f1_weighted=0.777
Epoch 04  val_acc=0.814 f1_macro=0.431  f1_weighted=0.800
Epoch 05  val_acc=0.814 f1_macro=0.429  f1_weighted=0.800
Epoch 06  val_acc=0.831 f1_macro=0.480  f1_weighted=0.817
Epoch 07  val_acc=0.834 f1_macro=0.501  f1_weighted=0.824
Epoch 08  val_acc=0.842 f1_macro=0.524  f1_weighted=0.832
Epoch 09  val_acc=0.854 f1_macro=0.566  f1_weighted=0.845
Epoch 10  val_acc=0.859 f1_macro=0.553  f1_weighted=0.850
Epoch 11  val_acc=0.856 f1_macro=0.563  f1_weighted=0.849
Epoch 12  val_acc=0.862 f1_macro=0.584  f1_weighted=0.856
Epoch 13  val_acc=0.864 f1_macro=0.585  f1_weighted=0.857
Epoch 14  val_acc=0.867 f1_macro=0.591  f1_weighted=0.860
Epoch 15  val_acc=0.868 f1_macro=0.596  f1_weighted=0.861
