/home/yaxin/My_Files/ml_final/Chord-Classification/Models/MLP/mlp.py:70: UserWarning: Some classes occur only once — using random split.
  warnings.warn("Some classes occur only once — using random split.")
✅ Using cuda | hidden=[512, 256, 128] | lr=0.0002 | batch_size=32 | epochs=30
✅ Usable samples: 122912
✅ Feature shape: (122912, 128) | Classes: 320
Epoch 01/30 | Loss: 5244.3094
Epoch 02/30 | Loss: 3064.6245
Epoch 03/30 | Loss: 2614.2784
Epoch 04/30 | Loss: 2360.6016
Epoch 05/30 | Loss: 2157.8629
Epoch 06/30 | Loss: 2003.5759
Epoch 07/30 | Loss: 1866.1519
Epoch 08/30 | Loss: 1745.1864
Epoch 09/30 | Loss: 1631.5578
Epoch 10/30 | Loss: 1521.8171
Epoch 11/30 | Loss: 1428.9272
Epoch 12/30 | Loss: 1338.2037
Epoch 13/30 | Loss: 1254.2139
Epoch 14/30 | Loss: 1173.1325
Epoch 15/30 | Loss: 1095.6637
Epoch 16/30 | Loss: 1028.9514
Epoch 17/30 | Loss: 959.9139
Epoch 18/30 | Loss: 895.5926
Epoch 19/30 | Loss: 833.3946
Epoch 20/30 | Loss: 773.5429
Epoch 21/30 | Loss: 720.3273
Epoch 22/30 | Loss: 666.0433
Epoch 23/30 | Loss: 621.0392
Epoch 24/30 | Loss: 570.3590
Epoch 25/30 | Loss: 530.9824
Epoch 26/30 | Loss: 492.9623
Epoch 27/30 | Loss: 453.5234
Epoch 28/30 | Loss: 418.0565
Epoch 29/30 | Loss: 386.7426
Epoch 30/30 | Loss: 360.0607

✅ Accuracy: 0.865 | Macro F1-score: 0.592

Classification Report:
              precision    recall  f1-score   support

           0       1.00      0.60      0.75        10
           1       1.00      0.25      0.40         4
           2       1.00      0.67      0.80         3
           3       0.50      0.80      0.62         5
           4       0.00      0.00      0.00         1
           5       0.50      0.25      0.33         4
           7       1.00      1.00      1.00         1
           8       0.93      0.96      0.94       493
           9       0.67      0.95      0.78        19
          10       1.00      0.71      0.83         7
          11       0.33      0.25      0.29         4
          12       1.00      0.67      0.80        18
          13       1.00      1.00      1.00         1
          14       0.00      0.00      0.00         1
          15       0.50      0.75      0.60         4
          16       0.92      0.96      0.94       397
          17       0.96      0.88      0.92        26
          18       0.75      0.75      0.75         8
          20       0.85      0.68      0.75        34
          21       0.00      0.00      0.00         0
          22       0.65      0.52      0.58        21
          24       0.75      0.51      0.61        47
          25       0.50      0.77      0.61        13
          26       0.20      0.17      0.18         6
          27       0.60      0.75      0.67         4
          28       0.00      0.00      0.00         1
          29       1.00      0.50      0.67         2
          30       0.33      0.50      0.40         4
          32       1.00      0.60      0.75         5
          33       0.50      0.33      0.40         3
          34       1.00      1.00      1.00         1
          35       0.89      0.94      0.91       450
          36       1.00      0.76      0.87        17
          37       0.56      0.83      0.67         6
          38       0.71      0.56      0.62         9
          39       1.00      0.44      0.61        16
          40       0.00      0.00      0.00         0
          41       0.33      1.00      0.50         1
          42       0.88      0.64      0.74        11
          43       0.91      0.95      0.93       259
          44       1.00      0.33      0.50         6
          45       0.50      0.50      0.50        12
          46       0.00      0.00      0.00         1
          47       0.72      0.88      0.79        26
          48       0.67      1.00      0.80         2
          49       0.88      0.54      0.67        13
          50       0.00      0.00      0.00         1
          51       0.70      0.55      0.61        42
          52       0.78      0.64      0.71        28
          53       0.50      0.22      0.31         9
          54       1.00      0.25      0.40         4
          56       0.00      0.00      0.00         2
          57       1.00      0.50      0.67         4
          59       1.00      0.91      0.95        11
          60       1.00      1.00      1.00         2
          61       0.90      0.95      0.92       351
          62       0.92      0.92      0.92        13
          63       0.74      0.74      0.74        23
          64       0.67      0.50      0.57         4
          65       1.00      0.45      0.62        11
          66       0.00      0.00      0.00         0
          67       1.00      0.50      0.67         2
          68       0.85      0.55      0.67        20
          69       0.95      0.95      0.95       298
          70       0.70      0.88      0.78         8
          71       1.00      1.00      1.00         1
          73       0.83      0.89      0.86        62
          74       0.00      0.00      0.00         1
          75       0.45      0.36      0.40        14
          76       0.67      0.67      0.67        45
          77       0.71      0.75      0.73        20
          78       0.33      0.50      0.40         6
          79       0.60      0.50      0.55         6
          82       1.00      0.67      0.80         3
          83       0.00      0.00      0.00         0
          84       1.00      1.00      1.00         3
          85       1.00      1.00      1.00         2
          86       0.89      0.95      0.92       457
          87       0.73      0.69      0.71        16
          88       0.80      0.40      0.53        20
          89       0.54      0.64      0.58        11
          90       0.60      0.40      0.48        15
          91       0.00      0.00      0.00         2
          92       0.67      0.67      0.67         3
          93       0.60      0.60      0.60         5
          94       0.92      0.94      0.93       298
          95       1.00      0.50      0.67         4
          96       1.00      1.00      1.00         1
          98       0.70      0.71      0.71        42
         100       0.25      0.12      0.17         8
         102       0.69      0.67      0.68        43
         103       0.77      0.71      0.74        28
         104       0.50      0.54      0.52        13
         105       1.00      0.80      0.89         5
         106       0.00      0.00      0.00         1
         107       0.50      0.50      0.50         6
         108       0.67      0.80      0.73         5
         109       1.00      0.50      0.67         2
         110       0.60      1.00      0.75         3
         111       0.75      0.75      0.75         4
         112       0.00      0.00      0.00         2
         113       0.88      0.92      0.90       404
         114       0.50      0.89      0.64        18
         115       0.59      0.37      0.45        27
         116       0.30      0.75      0.43         4
         117       0.44      0.50      0.47         8
         118       1.00      0.50      0.67         4
         119       0.00      0.00      0.00         2
         120       0.57      0.44      0.50         9
         121       0.92      0.92      0.92       283
         122       0.75      0.50      0.60        12
         123       0.20      0.33      0.25         6
         125       0.81      0.74      0.77        23
         126       0.00      0.00      0.00         0
         127       0.75      0.50      0.60         6
         129       0.79      0.61      0.69        56
         130       0.57      0.63      0.60        27
         131       0.43      0.33      0.38         9
         132       0.60      1.00      0.75         3
         134       0.50      0.33      0.40         3
         135       0.25      1.00      0.40         1
         136       1.00      0.50      0.67         4
         137       0.83      0.83      0.83         6
         138       0.00      0.00      0.00         0
         140       0.92      0.91      0.92       524
         141       0.83      0.65      0.73        31
         142       0.72      0.72      0.72        53
         143       0.44      0.67      0.53         6
         144       0.55      0.61      0.58        18
         145       0.75      0.75      0.75         4
         146       0.00      0.00      0.00         1
         147       0.50      0.88      0.64         8
         148       0.91      0.94      0.92       274
         149       0.63      0.86      0.73        14
         150       0.73      0.36      0.48        22
         151       0.00      0.00      0.00         0
         152       0.95      0.75      0.84        28
         153       1.00      0.75      0.86         4
         154       1.00      0.33      0.50         6
         156       0.68      0.80      0.73        84
         157       0.57      0.74      0.64        23
         158       0.67      0.50      0.57         8
         159       0.93      0.70      0.80        20
         160       0.00      0.00      0.00         1
         161       0.67      0.67      0.67         6
         162       1.00      0.43      0.60         7
         163       1.00      1.00      1.00         4
         164       1.00      1.00      1.00         4
         165       0.00      0.00      0.00         0
         167       0.90      0.94      0.92       463
         168       0.61      0.68      0.64        28
         169       0.85      0.48      0.61        23
         170       0.00      0.00      0.00         4
         171       0.50      0.17      0.25         6
         172       0.00      0.00      0.00         0
         173       1.00      1.00      1.00         1
         174       0.71      0.83      0.77         6
         175       0.95      0.92      0.93       313
         176       0.93      0.87      0.90        31
         177       0.60      0.43      0.50        14
         178       1.00      1.00      1.00         1
         179       0.88      0.66      0.75        35
         180       1.00      0.50      0.67         2
         181       0.75      0.50      0.60        12
         182       0.82      0.56      0.67        59
         183       0.84      0.64      0.73        25
         184       0.58      0.58      0.58        12
         185       1.00      0.86      0.92         7
         186       0.00      0.00      0.00         1
         187       1.00      1.00      1.00         1
         188       0.00      0.00      0.00         1
         189       1.00      1.00      1.00         1
         190       1.00      0.83      0.91         6
         191       0.00      0.00      0.00         0
