/home/yaxin/My_Files/ml_final/Chord-Classification/Models/MLP/mlp.py:70: UserWarning: Some classes occur only once — using random split.
  warnings.warn("Some classes occur only once — using random split.")
✅ Using cuda | hidden=[512, 256] | lr=0.001 | batch_size=128 | epochs=30
✅ Usable samples: 122912
✅ Feature shape: (122912, 128) | Classes: 320
Epoch 01/30 | Loss: 1079.1090
          15       0.50      0.75      0.60         4
          16       0.95      0.92      0.93       397
          17       0.81      0.81      0.81        26
          18       0.60      0.75      0.67         8
          20       0.70      0.76      0.73        34
          22       0.86      0.29      0.43        21
          24       0.60      0.51      0.55        47
          25       0.71      0.77      0.74        13
          26       0.33      0.33      0.33         6
          27       1.00      0.75      0.86         4
          28       0.00      0.00      0.00         1
          29       0.33      0.50      0.40         2
          30       0.50      0.50      0.50         4
          32       1.00      0.80      0.89         5
          33       0.50      0.33      0.40         3
          34       0.50      1.00      0.67         1
          35       0.92      0.93      0.93       450
          36       0.75      0.71      0.73        17
          37       0.57      0.67      0.62         6
          38       0.57      0.44      0.50         9
          39       0.89      0.50      0.64        16
          41       1.00      1.00      1.00         1
          42       0.75      0.82      0.78        11
          43       0.90      0.96      0.93       259
          44       1.00      0.50      0.67         6
          45       0.88      0.58      0.70        12
          46       0.00      0.00      0.00         1
          47       0.73      0.92      0.81        26
          48       1.00      1.00      1.00         2
          49       0.73      0.62      0.67        13
          50       0.00      0.00      0.00         1
          51       0.72      0.62      0.67        42
          52       0.71      0.61      0.65        28
          53       0.27      0.33      0.30         9
          54       0.67      0.50      0.57         4
          56       0.00      0.00      0.00         2
          57       0.67      0.50      0.57         4
          59       1.00      0.64      0.78        11
          60       0.67      1.00      0.80         2
          61       0.90      0.95      0.93       351
          62       1.00      1.00      1.00        13
          63       0.83      0.87      0.85        23
          64       1.00      0.75      0.86         4
          65       0.64      0.64      0.64        11
          67       0.00      0.00      0.00         2
          68       0.76      0.65      0.70        20
          69       0.94      0.94      0.94       298
          70       0.67      0.75      0.71         8
          71       0.50      1.00      0.67         1
          73       0.86      0.87      0.86        62
          74       0.00      0.00      0.00         1
          75       0.62      0.36      0.45        14
          76       0.77      0.67      0.71        45
          77       0.85      0.55      0.67        20
          78       0.40      0.67      0.50         6
          79       0.67      0.67      0.67         6
          82       0.33      0.33      0.33         3
          84       1.00      1.00      1.00         3
          85       0.40      1.00      0.57         2
          86       0.93      0.94      0.93       457
          87       0.64      0.56      0.60        16
          88       1.00      0.65      0.79        20
          89       0.69      0.82      0.75        11
          90       0.80      0.53      0.64        15
          91       0.00      0.00      0.00         2
          92       0.67      0.67      0.67         3
          93       0.50      0.80      0.62         5
          94       0.92      0.97      0.94       298
          95       0.75      0.75      0.75         4
          96       1.00      1.00      1.00         1
          98       0.91      0.74      0.82        42
          99       0.00      0.00      0.00         0
         100       0.22      0.25      0.24         8
         102       0.71      0.70      0.71        43
         103       0.83      0.71      0.77        28
         104       0.55      0.46      0.50        13
         105       0.80      0.80      0.80         5
         106       0.00      0.00      0.00         1
         107       1.00      0.50      0.67         6
         108       1.00      0.60      0.75         5
         109       1.00      0.50      0.67         2
         110       1.00      0.67      0.80         3
         111       1.00      0.75      0.86         4
         112       1.00      0.50      0.67         2
         113       0.91      0.89      0.90       404
         114       0.71      0.83      0.77        18
         115       0.37      0.37      0.37        27
         116       0.60      0.75      0.67         4
         117       0.38      0.38      0.38         8
         118       1.00      0.75      0.86         4
         119       0.00      0.00      0.00         2
         120       0.67      0.22      0.33         9
         121       0.91      0.94      0.92       283
         122       0.75      0.25      0.38        12
         123       0.50      0.50      0.50         6
         125       0.80      0.70      0.74        23
         127       0.80      0.67      0.73         6
         129       0.81      0.79      0.80        56
         130       0.62      0.59      0.60        27
         131       0.33      0.22      0.27         9
         132       0.40      0.67      0.50         3
         134       1.00      0.33      0.50         3
         135       0.00      0.00      0.00         1
         136       1.00      0.25      0.40         4
         137       1.00      0.83      0.91         6
         138       0.00      0.00      0.00         0
         140       0.91      0.95      0.93       524
         141       0.74      0.55      0.63        31
         142       0.83      0.66      0.74        53
         143       0.57      0.67      0.62         6
         144       0.47      0.44      0.46        18
         145       0.75      0.75      0.75         4
         146       0.00      0.00      0.00         1
         147       0.53      1.00      0.70         8
         148       0.92      0.94      0.93       274
         149       0.77      0.71      0.74        14
         150       0.44      0.32      0.37        22
         152       0.73      0.79      0.76        28
         153       1.00      0.75      0.86         4
         154       0.60      0.50      0.55         6
         156       0.73      0.71      0.72        84
         157       0.59      0.70      0.64        23
         158       0.71      0.62      0.67         8
         159       0.85      0.55      0.67        20
         160       0.00      0.00      0.00         1
         161       0.50      0.17      0.25         6
         162       0.80      0.57      0.67         7
         163       0.57      1.00      0.73         4
         164       1.00      1.00      1.00         4
         165       0.00      0.00      0.00         0
         167       0.87      0.95      0.91       463
         168       0.83      0.71      0.77        28
         169       0.73      0.48      0.58        23
         170       0.00      0.00      0.00         4
         171       0.25      0.17      0.20         6
         173       0.00      0.00      0.00         1
         174       0.71      0.83      0.77         6
         175       0.92      0.95      0.93       313
         176       0.84      0.84      0.84        31
         177       0.47      0.57      0.52        14
         178       0.50      1.00      0.67         1
         179       0.96      0.66      0.78        35
         180       1.00      0.50      0.67         2
         181       0.67      0.50      0.57        12
         182       0.74      0.59      0.66        59
         183       0.55      0.48      0.51        25
         184       0.62      0.67      0.64        12
         185       1.00      1.00      1.00         7
         186       0.00      0.00      0.00         1
         187       1.00      1.00      1.00         1
         188       0.00      0.00      0.00         1
         189       1.00      1.00      1.00         1
         190       0.71      0.83      0.77         6
         191       0.00      0.00      0.00         0
         192       1.00      0.33      0.50         3
         193       0.95      0.92      0.93       460
         194       0.88      0.85      0.86        26
         195       0.23      0.40      0.29        15
         196       1.00      0.50      0.67         4
         197       0.50      0.50      0.50        12
         198       1.00      1.00      1.00         2
         199       1.00      1.00      1.00         1
         200       1.00      0.60      0.75         5
         201       0.93      0.93      0.93       348
         202       0.57      0.40      0.47        10
         203       0.62      0.48      0.54        21
         204       1.00      1.00      1.00         1
         205       0.70      0.74      0.72        38
         206       1.00      0.75      0.86         4
         207       0.00      0.00      0.00         6
         208       0.00      0.00      0.00         0
         209       0.47      0.75      0.58        28
         210       0.79      0.58      0.67        26
         211       0.71      0.71      0.71         7
         212       0.80      1.00      0.89         8
         213       1.00      1.00      1.00         2
         214       0.00      0.00      0.00         1
         215       0.50      0.33      0.40         3
         217       0.50      0.50      0.50         2
         218       0.00      0.00      0.00         0
         219       0.00      0.00      0.00         1
         220       0.95      0.91      0.93       453
         221       0.79      0.71      0.75        31
         222       0.59      0.68      0.63        25
         223       0.33      0.40      0.36         5
         224       0.70      0.64      0.67        11
         225       1.00      1.00      1.00         2
         226       0.50      1.00      0.67         1
         227       0.39      0.70      0.50        10
         228       0.86      0.96      0.90       218
         229       0.57      0.80      0.67         5
         230       0.47      0.53      0.50        17
         231       1.00      0.33      0.50         3
         232       0.86      0.74      0.79        34
         233       1.00      0.50      0.67         2
         234       0.62      0.71      0.67         7
         236       0.63      0.70      0.67        37
         237       0.83      0.70      0.76        27
         238       0.73      0.73      0.73        11
         239       1.00      0.75      0.86         4
         241       0.50      0.50      0.50         2
         242       0.00      0.00      0.00         4
         243       1.00      1.00      1.00         1
         244       0.83      1.00      0.91         5
         246       1.00      1.00      1.00         1
         247       0.91      0.95      0.92       404
         248       0.83      0.71      0.77        28
         249       1.00      0.62      0.77         8
         250       0.20      0.20      0.20         5
         251       0.42      0.56      0.48         9
         252       0.00      0.00      0.00         1
         253       0.80      1.00      0.89         4
         254       0.67      0.67      0.67         6
         255       0.96      0.97      0.97       287
         256       0.71      0.62      0.67         8
         257       0.87      0.81      0.84        16
         259       0.79      0.83      0.81        18
         261       0.00      0.00      0.00         3
         263       0.91      0.49      0.64        43
         264       0.32      0.50      0.39        14
         265       0.38      0.62      0.48         8
         266       0.83      0.62      0.71         8
         267       1.00      0.50      0.67         2
         268       0.00      0.00      0.00         1
         269       0.00      0.00      0.00         4
         271       1.00      0.60      0.75         5
         272       0.00      0.00      0.00         1
         273       1.00      0.50      0.67         2
         274       0.92      0.92      0.92       528
         275       0.65      0.69      0.67        16
         276       0.67      0.71      0.69        14
         277       0.57      0.40      0.47        10
         278       0.60      0.45      0.51        20
         279       0.00      0.00      0.00         2
         280       0.67      0.67      0.67         3
         281       0.67      1.00      0.80         4
         282       0.96      0.92      0.94       277
         283       0.64      0.88      0.74         8
         284       0.80      0.50      0.62         8
         286       0.79      0.72      0.75        32
         287       0.00      0.00      0.00         0
         288       0.44      0.57      0.50         7
         290       0.52      0.73      0.61        44
         291       0.50      0.78      0.61        18
         292       0.80      0.57      0.67        14
         293       1.00      1.00      1.00         4
         295       0.00      0.00      0.00         1
         296       0.83      0.83      0.83         6
         298       1.00      0.67      0.80         3
         300       1.00      0.33      0.50         3
         301       0.91      0.94      0.92       547
         302       0.93      0.87      0.90        30
         303       0.86      0.50      0.63        12
         304       0.50      0.25      0.33         4
         305       0.50      0.67      0.57        12
         306       0.00      0.00      0.00         1
         307       1.00      0.67      0.80         3
         308       0.50      0.57      0.53         7
         309       0.94      0.92      0.93       314
         310       0.60      1.00      0.75         3
         311       0.83      0.56      0.67        18
         312       0.68      0.79      0.73        24
         313       0.00      0.00      0.00         1
         314       0.45      0.45      0.45        11
         316       0.47      0.73      0.57        48
         317       0.96      0.61      0.74        38
         318       0.79      0.73      0.76        15
         319       0.67      0.73      0.70       264

    accuracy                           0.86     12292
   macro avg       0.65      0.60      0.60     12292
weighted avg       0.87      0.86      0.86     12292

Confusion Matrix:
[[  7   0   0 ...   0   0   0]
 [  0   1   0 ...   0   0   0]
 [  0   0   2 ...   0   0   0]
 ...
 [  0   0   0 ...  23   1   0]
 [  0   0   0 ...   0  11   0]
 [  0   0   0 ...   0   0 194]]
