/home/yaxin/My_Files/ml_final/Chord-Classification/Models/MLP/mlp.py:70: UserWarning: Some classes occur only once — using random split.
  warnings.warn("Some classes occur only once — using random split.")
✅ Using cuda | hidden=[512, 256, 128] | lr=0.0001 | batch_size=128 | epochs=30
✅ Usable samples: 122912
✅ Feature shape: (122912, 128) | Classes: 320
Epoch 01/30 | Loss: 2249.0977
         135       0.00      0.00      0.00         1
         136       0.00      0.00      0.00         4
         137       0.86      1.00      0.92         6
         140       0.89      0.95      0.92       524
         141       0.69      0.58      0.63        31
         142       0.80      0.53      0.64        53
         143       0.33      0.17      0.22         6
         144       0.53      0.44      0.48        18
         145       0.00      0.00      0.00         4
         146       0.00      0.00      0.00         1
         147       0.57      0.50      0.53         8
         148       0.91      0.93      0.92       274
         149       0.67      0.57      0.62        14
         150       0.44      0.18      0.26        22
         152       0.67      0.50      0.57        28
         153       0.00      0.00      0.00         4
         154       0.22      0.33      0.27         6
         156       0.66      0.56      0.61        84
         157       0.67      0.43      0.53        23
         158       0.25      0.25      0.25         8
         159       0.75      0.30      0.43        20
         160       0.00      0.00      0.00         1
         161       0.00      0.00      0.00         6
         162       0.50      0.43      0.46         7
         163       1.00      1.00      1.00         4
         164       1.00      1.00      1.00         4
         165       0.00      0.00      0.00         0
         167       0.84      0.95      0.89       463
         168       0.87      0.46      0.60        28
         169       0.60      0.39      0.47        23
         170       0.00      0.00      0.00         4
         171       0.33      0.17      0.22         6
         173       0.00      0.00      0.00         1
         174       0.67      0.67      0.67         6
         175       0.90      0.93      0.91       313
         176       0.95      0.68      0.79        31
         177       0.75      0.21      0.33        14
         178       0.00      0.00      0.00         1
         179       0.91      0.57      0.70        35
         180       0.00      0.00      0.00         2
         181       0.44      0.33      0.38        12
         182       0.67      0.51      0.58        59
         183       0.46      0.52      0.49        25
         184       0.67      0.67      0.67        12
         185       0.60      0.43      0.50         7
         186       0.00      0.00      0.00         1
         187       0.00      0.00      0.00         1
         188       0.00      0.00      0.00         1
         189       0.00      0.00      0.00         1
         190       1.00      0.83      0.91         6
         191       0.00      0.00      0.00         0
         192       0.50      0.33      0.40         3
         193       0.89      0.94      0.92       460
         194       0.67      0.69      0.68        26
         195       0.40      0.27      0.32        15
         196       0.00      0.00      0.00         4
         197       0.45      0.42      0.43        12
         198       0.00      0.00      0.00         2
         199       0.00      0.00      0.00         1
         200       0.00      0.00      0.00         5
         201       0.91      0.97      0.94       348
         202       0.33      0.10      0.15        10
         203       0.62      0.76      0.68        21
         204       0.00      0.00      0.00         1
         205       0.61      0.74      0.67        38
         206       0.00      0.00      0.00         4
         207       1.00      0.17      0.29         6
         209       0.52      0.43      0.47        28
         210       0.70      0.54      0.61        26
         211       0.50      0.57      0.53         7
         212       0.88      0.88      0.88         8
         213       1.00      0.50      0.67         2
         214       0.00      0.00      0.00         1
         215       1.00      0.33      0.50         3
         217       1.00      0.50      0.67         2
         219       0.00      0.00      0.00         1
         220       0.90      0.94      0.92       453
         221       0.67      0.77      0.72        31
         222       0.60      0.60      0.60        25
         223       0.00      0.00      0.00         5
         224       0.56      0.45      0.50        11
         225       0.00      0.00      0.00         2
         226       0.00      0.00      0.00         1
         227       0.83      0.50      0.62        10
         228       0.87      0.96      0.91       218
         229       0.67      0.40      0.50         5
         230       0.70      0.41      0.52        17
         231       0.00      0.00      0.00         3
         232       0.93      0.82      0.88        34
         233       0.00      0.00      0.00         2
         234       0.31      0.57      0.40         7
         236       0.67      0.54      0.60        37
         237       0.45      0.74      0.56        27
         238       0.73      0.73      0.73        11
         239       0.75      0.75      0.75         4
         241       1.00      0.50      0.67         2
         242       0.00      0.00      0.00         4
         243       1.00      1.00      1.00         1
         244       0.62      1.00      0.77         5
         246       0.00      0.00      0.00         1
         247       0.88      0.96      0.92       404
         248       0.68      0.75      0.71        28
         249       0.50      0.12      0.20         8
         250       0.25      0.20      0.22         5
         251       0.43      0.33      0.38         9
         252       0.00      0.00      0.00         1
         253       1.00      1.00      1.00         4
         254       0.80      0.67      0.73         6
