/home/yaxin/My_Files/ml_final/Chord-Classification/Models/MLP/mlp.py:70: UserWarning: Some classes occur only once — using random split.
  warnings.warn("Some classes occur only once — using random split.")
✅ Using cuda | hidden=[512, 256] | lr=0.0005 | batch_size=128 | epochs=10
✅ Usable samples: 122912
✅ Feature shape: (122912, 128) | Classes: 320
Epoch 01/10 | Loss: 1258.7213
         277       0.33      0.10      0.15        10
         278       0.75      0.45      0.56        20
         279       0.00      0.00      0.00         2
         280       0.00      0.00      0.00         3
         281       0.50      0.25      0.33         4
         282       0.90      0.94      0.92       277
         283       0.56      0.62      0.59         8
         284       0.43      0.38      0.40         8
         286       0.83      0.75      0.79        32
         288       0.20      0.14      0.17         7
         290       0.64      0.48      0.55        44
         291       0.65      0.61      0.63        18
         292       0.69      0.64      0.67        14
         293       1.00      0.25      0.40         4
         295       0.00      0.00      0.00         1
         296       0.50      0.83      0.62         6
         298       0.50      0.67      0.57         3
         300       1.00      0.33      0.50         3
         301       0.94      0.90      0.92       547
         302       0.80      0.80      0.80        30
         303       0.38      0.42      0.40        12
         304       1.00      1.00      1.00         4
         305       0.45      0.42      0.43        12
         306       0.00      0.00      0.00         1
         307       1.00      0.33      0.50         3
         308       0.50      0.57      0.53         7
         309       0.93      0.96      0.94       314
         310       0.33      0.67      0.44         3
         311       1.00      0.56      0.71        18
         312       0.61      0.71      0.65        24
         313       0.00      0.00      0.00         1
         314       0.50      0.55      0.52        11
         316       0.46      0.77      0.58        48
         317       0.76      0.68      0.72        38
         318       0.77      0.67      0.71        15
         319       0.64      0.77      0.69       264

    accuracy                           0.85     12292
   macro avg       0.60      0.51      0.53     12292
weighted avg       0.85      0.85      0.84     12292

Confusion Matrix:
[[  7   0   0 ...   0   0   0]
 [  1   1   0 ...   0   0   0]
 [  1   0   1 ...   0   0   0]
 ...
 [  0   0   0 ...  26   0   1]
 [  0   0   0 ...   0  10   0]
 [  0   0   0 ...   1   1 202]]
