/home/yaxin/My_Files/ml_final/Chord-Classification/Models/MLP/mlp.py:70: UserWarning: Some classes occur only once — using random split.
  warnings.warn("Some classes occur only once — using random split.")
✅ Using cuda | hidden=[512, 256] | lr=0.0002 | batch_size=128 | epochs=20
✅ Usable samples: 122912
✅ Feature shape: (122912, 128) | Classes: 320
Epoch 01/20 | Loss: 1670.7970
Epoch 02/20 | Loss: 882.4412
Epoch 03/20 | Loss: 741.5824
Epoch 04/20 | Loss: 665.4968
Epoch 05/20 | Loss: 613.8718
Epoch 06/20 | Loss: 575.2678
Epoch 07/20 | Loss: 543.9554
Epoch 08/20 | Loss: 517.8450
Epoch 09/20 | Loss: 493.0498
Epoch 10/20 | Loss: 472.4317
Epoch 11/20 | Loss: 452.1658
Epoch 12/20 | Loss: 434.2483
Epoch 13/20 | Loss: 416.7688
Epoch 14/20 | Loss: 399.9471
Epoch 15/20 | Loss: 385.2762
Epoch 16/20 | Loss: 370.1010
Epoch 17/20 | Loss: 355.9576
Epoch 18/20 | Loss: 343.0747
Epoch 19/20 | Loss: 329.3692
Epoch 20/20 | Loss: 316.9091

✅ Accuracy: 0.850 | Macro F1-score: 0.543

Classification Report:
              precision    recall  f1-score   support

           0       1.00      0.20      0.33        10
           1       1.00      0.25      0.40         4
           2       1.00      0.67      0.80         3
           3       1.00      0.60      0.75         5
           4       0.00      0.00      0.00         1
           5       1.00      0.50      0.67         4
           7       0.50      1.00      0.67         1
           8       0.90      0.95      0.92       493
           9       0.68      0.79      0.73        19
          10       0.67      0.29      0.40         7
          11       0.50      0.50      0.50         4
          12       0.63      0.67      0.65        18
          13       1.00      1.00      1.00         1
          14       0.00      0.00      0.00         1
          15       0.67      0.50      0.57         4
          16       0.94      0.92      0.93       397
          17       0.67      0.85      0.75        26
          18       0.80      0.50      0.62         8
          20       0.67      0.71      0.69        34
          22       0.60      0.43      0.50        21
          24       0.59      0.64      0.61        47
          25       0.33      0.54      0.41        13
          26       0.17      0.17      0.17         6
          27       0.67      0.50      0.57         4
          28       0.00      0.00      0.00         1
          29       1.00      0.50      0.67         2
          30       0.50      0.25      0.33         4
          32       0.80      0.80      0.80         5
          33       0.67      0.67      0.67         3
          34       1.00      1.00      1.00         1
          35       0.90      0.93      0.92       450
          36       1.00      0.71      0.83        17
          37       0.80      0.67      0.73         6
          38       0.67      0.44      0.53         9
          39       0.73      0.50      0.59        16
          40       0.00      0.00      0.00         0
          41       0.50      1.00      0.67         1
          42       1.00      0.18      0.31        11
          43       0.86      0.96      0.91       259
          44       1.00      0.67      0.80         6
          45       0.57      0.33      0.42        12
          46       0.00      0.00      0.00         1
          47       0.81      0.65      0.72        26
          48       0.00      0.00      0.00         2
          49       0.50      0.46      0.48        13
          50       0.00      0.00      0.00         1
          51       0.73      0.64      0.68        42
          52       0.55      0.57      0.56        28
          53       0.42      0.56      0.48         9
          54       1.00      0.50      0.67         4
          56       0.00      0.00      0.00         2
          57       1.00      0.75      0.86         4
          59       0.82      0.82      0.82        11
          60       0.67      1.00      0.80         2
          61       0.90      0.95      0.92       351
          62       0.75      0.92      0.83        13
          63       0.82      0.61      0.70        23
          64       0.50      0.25      0.33         4
          65       0.80      0.73      0.76        11
          67       1.00      0.50      0.67         2
          68       0.70      0.70      0.70        20
          69       0.91      0.96      0.93       298
          70       0.71      0.62      0.67         8
          71       0.00      0.00      0.00         1
          73       0.87      0.74      0.80        62
          74       0.00      0.00      0.00         1
          75       1.00      0.29      0.44        14
          76       0.66      0.64      0.65        45
          77       0.68      0.65      0.67        20
          78       0.33      0.17      0.22         6
          79       0.67      0.33      0.44         6
          82       1.00      0.67      0.80         3
          84       1.00      1.00      1.00         3
          85       1.00      1.00      1.00         2
          86       0.91      0.95      0.93       457
          87       0.62      0.50      0.55        16
          88       0.58      0.55      0.56        20
          89       0.70      0.64      0.67        11
          90       0.73      0.53      0.62        15
          91       0.00      0.00      0.00         2
          92       1.00      0.33      0.50         3
          93       0.33      0.40      0.36         5
          94       0.91      0.94      0.93       298
          95       0.67      0.50      0.57         4
          96       1.00      1.00      1.00         1
          98       0.72      0.62      0.67        42
         100       0.50      0.12      0.20         8
         102       0.60      0.67      0.64        43
         103       0.75      0.64      0.69        28
         104       0.64      0.54      0.58        13
         105       1.00      0.20      0.33         5
         106       0.00      0.00      0.00         1
         107       0.00      0.00      0.00         6
         108       0.67      0.80      0.73         5
         109       0.25      0.50      0.33         2
         110       0.75      1.00      0.86         3
         111       1.00      0.75      0.86         4
         112       0.00      0.00      0.00         2
         113       0.87      0.92      0.89       404
         114       0.44      0.61      0.51        18
         115       0.58      0.26      0.36        27
         116       0.33      0.25      0.29         4
         117       0.50      0.38      0.43         8
         118       1.00      0.50      0.67         4
         119       0.00      0.00      0.00         2
         120       0.50      0.33      0.40         9
         121       0.89      0.96      0.92       283
         122       0.57      0.33      0.42        12
         123       0.33      0.17      0.22         6
         125       1.00      0.57      0.72        23
         127       0.67      0.33      0.44         6
         129       0.72      0.61      0.66        56
         130       0.58      0.52      0.55        27
         131       0.38      0.33      0.35         9
         132       0.00      0.00      0.00         3
         134       1.00      0.33      0.50         3
         135       0.00      0.00      0.00         1
         136       1.00      0.50      0.67         4
         137       0.71      0.83      0.77         6
         140       0.90      0.95      0.92       524
         141       0.69      0.58      0.63        31
         142       0.78      0.58      0.67        53
         143       0.50      0.17      0.25         6
         144       0.50      0.22      0.31        18
         145       0.50      0.25      0.33         4
         146       0.00      0.00      0.00         1
         147       0.47      1.00      0.64         8
         148       0.88      0.95      0.91       274
         149       1.00      0.71      0.83        14
         150       0.45      0.23      0.30        22
         152       0.82      0.64      0.72        28
         153       1.00      0.25      0.40         4
         154       0.67      0.67      0.67         6
         156       0.72      0.60      0.65        84
         157       0.65      0.57      0.60        23
         158       0.50      0.50      0.50         8
         159       0.64      0.45      0.53        20
         160       0.00      0.00      0.00         1
         161       0.75      0.50      0.60         6
         162       0.44      0.57      0.50         7
         163       0.67      1.00      0.80         4
         164       0.67      1.00      0.80         4
         165       0.00      0.00      0.00         0
         167       0.89      0.94      0.91       463
         168       0.73      0.57      0.64        28
         169       0.53      0.35      0.42        23
         170       0.00      0.00      0.00         4
         171       1.00      0.17      0.29         6
         173       0.00      0.00      0.00         1
         174       0.80      0.67      0.73         6
         175       0.89      0.98      0.93       313
         176       0.91      0.68      0.78        31
         177       0.67      0.29      0.40        14
         178       1.00      1.00      1.00         1
         179       0.81      0.71      0.76        35
         180       0.50      0.50      0.50         2
         181       0.56      0.42      0.48        12
         182       0.65      0.61      0.63        59
         183       0.64      0.36      0.46        25
         184       0.60      0.50      0.55        12
         185       1.00      0.71      0.83         7
         186       0.00      0.00      0.00         1
         187       1.00      1.00      1.00         1
         188       0.00      0.00      0.00         1
         189       1.00      1.00      1.00         1
         190       1.00      0.83      0.91         6
         191       0.00      0.00      0.00         0
         192       0.67      0.67      0.67         3
         193       0.92      0.94      0.93       460
         194       0.84      0.62      0.71        26
         195       0.31      0.33      0.32        15
         196       0.00      0.00      0.00         4
         197       0.75      0.25      0.38        12
         198       1.00      0.50      0.67         2
         199       1.00      1.00      1.00         1
         200       1.00      0.60      0.75         5
         201       0.93      0.95      0.94       348
         202       0.67      0.40      0.50        10
         203       0.62      0.48      0.54        21
         204       1.00      1.00      1.00         1
         205       0.63      0.82      0.71        38
         206       0.67      0.50      0.57         4
         207       0.11      0.17      0.13         6
         209       0.59      0.57      0.58        28
         210       0.71      0.58      0.64        26
         211       0.43      0.43      0.43         7
         212       0.89      1.00      0.94         8
         213       1.00      1.00      1.00         2
         214       0.00      0.00      0.00         1
         215       1.00      0.33      0.50         3
         216       0.00      0.00      0.00         0
         217       0.50      1.00      0.67         2
         219       0.00      0.00      0.00         1
         220       0.93      0.95      0.94       453
         221       0.74      0.74      0.74        31
         222       0.76      0.52      0.62        25
         223       0.20      0.20      0.20         5
         224       0.62      0.45      0.53        11
         225       0.00      0.00      0.00         2
         226       1.00      1.00      1.00         1
         227       0.86      0.60      0.71        10
         228       0.91      0.94      0.92       218
         229       0.50      0.40      0.44         5
         230       0.54      0.41      0.47        17
         231       1.00      0.33      0.50         3
         232       0.81      0.85      0.83        34
         233       0.00      0.00      0.00         2
         234       0.67      0.57      0.62         7
         236       0.74      0.68      0.70        37
         237       0.67      0.74      0.70        27
         238       0.54      0.64      0.58        11
         239       0.80      1.00      0.89         4
         241       1.00      0.50      0.67         2
         242       0.00      0.00      0.00         4
         243       1.00      1.00      1.00         1
         244       0.62      1.00      0.77         5
         246       0.00      0.00      0.00         1
         247       0.89      0.94      0.91       404
         248       0.81      0.75      0.78        28
         249       0.67      0.25      0.36         8
         250       0.00      0.00      0.00         5
         251       0.26      0.56      0.36         9
         252       0.50      1.00      0.67         1
         253       1.00      0.75      0.86         4
         254       0.33      0.17      0.22         6
         255       0.95      0.98      0.96       287
