/home/yaxin/My_Files/ml_final/Chord-Classification/Models/MLP/mlp.py:70: UserWarning: Some classes occur only once — using random split.
  warnings.warn("Some classes occur only once — using random split.")
✅ Using cuda | hidden=[512, 256, 128] | lr=0.0001 | batch_size=32 | epochs=10
✅ Usable samples: 122912
✅ Feature shape: (122912, 128) | Classes: 320
Epoch 01/10 | Loss: 6482.4608
Epoch 02/10 | Loss: 3682.5849
Epoch 03/10 | Loss: 3133.1197
Epoch 04/10 | Loss: 2820.7369
Epoch 05/10 | Loss: 2611.8845
Epoch 06/10 | Loss: 2450.1520
Epoch 07/10 | Loss: 2317.8350
Epoch 08/10 | Loss: 2208.1516
Epoch 09/10 | Loss: 2111.6923
Epoch 10/10 | Loss: 2021.0998

✅ Accuracy: 0.823 | Macro F1-score: 0.416

Classification Report:
              precision    recall  f1-score   support

           0       1.00      0.10      0.18        10
           1       1.00      0.25      0.40         4
           2       1.00      0.33      0.50         3
           3       0.00      0.00      0.00         5
           4       0.00      0.00      0.00         1
           5       0.00      0.00      0.00         4
           7       1.00      1.00      1.00         1
           8       0.86      0.96      0.90       493
           9       0.65      0.58      0.61        19
          10       0.00      0.00      0.00         7
          11       1.00      0.25      0.40         4
          12       0.67      0.44      0.53        18
          13       1.00      1.00      1.00         1
          14       0.00      0.00      0.00         1
          15       0.50      0.25      0.33         4
          16       0.87      0.98      0.92       397
          17       0.76      0.73      0.75        26
          18       1.00      0.25      0.40         8
          20       0.73      0.47      0.57        34
          22       0.45      0.24      0.31        21
          24       0.61      0.43      0.50        47
          25       0.50      0.46      0.48        13
          26       0.00      0.00      0.00         6
          27       0.67      0.50      0.57         4
          28       0.00      0.00      0.00         1
          29       0.00      0.00      0.00         2
          30       0.33      0.25      0.29         4
          32       1.00      0.60      0.75         5
          33       1.00      0.67      0.80         3
          34       0.00      0.00      0.00         1
          35       0.84      0.94      0.89       450
          36       0.82      0.53      0.64        17
          37       0.50      0.33      0.40         6
          38       0.75      0.33      0.46         9
          39       0.64      0.44      0.52        16
          41       1.00      1.00      1.00         1
          42       1.00      0.18      0.31        11
          43       0.87      0.92      0.90       259
          44       0.80      0.67      0.73         6
          45       0.67      0.17      0.27        12
          46       0.00      0.00      0.00         1
          47       0.62      0.69      0.65        26
          48       0.00      0.00      0.00         2
          49       0.62      0.38      0.48        13
          50       0.00      0.00      0.00         1
          51       0.68      0.36      0.47        42
          52       0.58      0.50      0.54        28
          53       0.33      0.22      0.27         9
          54       0.50      0.25      0.33         4
          56       0.00      0.00      0.00         2
          57       1.00      0.25      0.40         4
          59       0.64      0.82      0.72        11
          60       0.50      0.50      0.50         2
          61       0.81      0.97      0.88       351
          62       0.75      0.92      0.83        13
          63       0.50      0.17      0.26        23
          64       0.00      0.00      0.00         4
          65       0.50      0.18      0.27        11
          67       0.00      0.00      0.00         2
          68       0.60      0.60      0.60        20
          69       0.89      0.96      0.92       298
          70       0.60      0.38      0.46         8
          71       0.00      0.00      0.00         1
          73       0.88      0.71      0.79        62
          74       0.00      0.00      0.00         1
          75       0.00      0.00      0.00        14
          76       0.83      0.44      0.58        45
          77       0.60      0.45      0.51        20
          78       0.00      0.00      0.00         6
          79       0.67      0.33      0.44         6
          81       0.00      0.00      0.00         0
          82       0.50      0.33      0.40         3
          84       0.75      1.00      0.86         3
          85       1.00      0.50      0.67         2
          86       0.89      0.92      0.90       457
          87       0.58      0.44      0.50        16
          88       0.80      0.20      0.32        20
          89       0.40      0.36      0.38        11
          90       0.86      0.40      0.55        15
          91       0.00      0.00      0.00         2
          92       0.00      0.00      0.00         3
          93       0.00      0.00      0.00         5
          94       0.89      0.95      0.92       298
          95       0.33      0.25      0.29         4
