/home/yaxin/My_Files/ml_final/Chord-Classification/Models/MLP/mlp.py:70: UserWarning: Some classes occur only once — using random split.
  warnings.warn("Some classes occur only once — using random split.")
✅ Using cuda | hidden=[512, 256, 128] | lr=0.001 | batch_size=128 | epochs=20
✅ Usable samples: 122912
✅ Feature shape: (122912, 128) | Classes: 320
Epoch 01/20 | Loss: 1167.7282
Epoch 02/20 | Loss: 689.7291
Epoch 03/20 | Loss: 588.5272
Epoch 04/20 | Loss: 519.5165
Epoch 05/20 | Loss: 464.5942
Epoch 06/20 | Loss: 416.3701
Epoch 07/20 | Loss: 374.7440
Epoch 08/20 | Loss: 337.7500
Epoch 09/20 | Loss: 304.4917
Epoch 10/20 | Loss: 272.3574
Epoch 11/20 | Loss: 246.1716
Epoch 12/20 | Loss: 222.2301
Epoch 13/20 | Loss: 199.9250
Epoch 14/20 | Loss: 181.3997
Epoch 15/20 | Loss: 165.2405
Epoch 16/20 | Loss: 148.6603
Epoch 17/20 | Loss: 139.0132
Epoch 18/20 | Loss: 127.0458
Epoch 19/20 | Loss: 121.6978
Epoch 20/20 | Loss: 110.5216

✅ Accuracy: 0.855 | Macro F1-score: 0.568

Classification Report:
              precision    recall  f1-score   support

           0       0.71      0.50      0.59        10
           1       1.00      0.25      0.40         4
           2       1.00      0.67      0.80         3
           3       1.00      0.60      0.75         5
           4       0.00      0.00      0.00         1
           5       0.50      0.25      0.33         4
           6       0.00      0.00      0.00         0
           7       0.00      0.00      0.00         1
           8       0.91      0.96      0.93       493
           9       0.84      0.84      0.84        19
          10       0.62      0.71      0.67         7
          11       0.67      0.50      0.57         4
          12       0.80      0.44      0.57        18
          13       1.00      1.00      1.00         1
          14       0.50      1.00      0.67         1
          15       0.33      0.50      0.40         4
          16       0.93      0.92      0.92       397
          17       0.84      0.81      0.82        26
          18       1.00      0.75      0.86         8
          20       0.78      0.74      0.76        34
          21       0.00      0.00      0.00         0
          22       0.62      0.48      0.54        21
          24       0.54      0.55      0.55        47
          25       0.67      0.77      0.71        13
          26       0.50      0.33      0.40         6
          27       1.00      0.25      0.40         4
          28       0.00      0.00      0.00         1
          29       0.50      0.50      0.50         2
          30       0.50      0.75      0.60         4
          32       0.75      0.60      0.67         5
          33       0.50      0.33      0.40         3
          34       1.00      1.00      1.00         1
          35       0.93      0.92      0.93       450
          36       0.93      0.76      0.84        17
          37       1.00      0.67      0.80         6
