/home/yaxin/My_Files/ml_final/Chord-Classification/Models/MLP/mlp.py:70: UserWarning: Some classes occur only once — using random split.
  warnings.warn("Some classes occur only once — using random split.")
✅ Using cuda | hidden=[512, 256, 128] | lr=0.0005 | batch_size=128 | epochs=20
✅ Usable samples: 122912
✅ Feature shape: (122912, 128) | Classes: 320
Epoch 01/20 | Loss: 1330.9152
Epoch 02/20 | Loss: 745.3927
Epoch 03/20 | Loss: 638.0839
Epoch 04/20 | Loss: 572.3183
Epoch 05/20 | Loss: 523.8011
Epoch 06/20 | Loss: 481.4354
Epoch 07/20 | Loss: 446.3000
Epoch 08/20 | Loss: 413.4322
Epoch 09/20 | Loss: 382.8872
Epoch 10/20 | Loss: 355.6696
Epoch 11/20 | Loss: 329.9436
Epoch 12/20 | Loss: 306.1327
Epoch 13/20 | Loss: 282.8012
Epoch 14/20 | Loss: 263.3885
Epoch 15/20 | Loss: 242.8172
Epoch 16/20 | Loss: 224.4063
Epoch 17/20 | Loss: 206.7913
Epoch 18/20 | Loss: 190.3900
Epoch 19/20 | Loss: 177.6589
Epoch 20/20 | Loss: 159.7398

✅ Accuracy: 0.857 | Macro F1-score: 0.565

Classification Report:
              precision    recall  f1-score   support

           0       0.70      0.70      0.70        10
           1       1.00      0.25      0.40         4
           2       1.00      0.67      0.80         3
           3       1.00      0.60      0.75         5
           4       0.00      0.00      0.00         1
           5       1.00      0.50      0.67         4
           7       0.50      1.00      0.67         1
           8       0.93      0.95      0.94       493
           9       0.74      0.89      0.81        19
          10       0.83      0.71      0.77         7
          11       0.50      0.50      0.50         4
          12       0.80      0.67      0.73        18
          13       1.00      1.00      1.00         1
          14       0.00      0.00      0.00         1
          15       1.00      0.75      0.86         4
          16       0.95      0.90      0.92       397
          17       0.71      0.92      0.80        26
          18       0.55      0.75      0.63         8
          20       0.66      0.68      0.67        34
          21       0.00      0.00      0.00         0
          22       0.56      0.48      0.51        21
          24       0.71      0.47      0.56        47
          25       0.38      0.69      0.49        13
          26       0.50      0.17      0.25         6
          27       0.00      0.00      0.00         4
          28       0.00      0.00      0.00         1
          29       1.00      0.50      0.67         2
          30       1.00      0.50      0.67         4
          32       1.00      0.20      0.33         5
          33       0.50      0.33      0.40         3
          34       0.00      0.00      0.00         1
          35       0.93      0.90      0.92       450
          36       1.00      0.76      0.87        17
          37       0.30      1.00      0.46         6
          38       0.57      0.44      0.50         9
          39       0.88      0.44      0.58        16
          40       0.00      0.00      0.00         0
          41       0.50      1.00      0.67         1
          42       0.83      0.45      0.59        11
          43       0.91      0.95      0.93       259
          44       1.00      0.67      0.80         6
          45       1.00      0.50      0.67        12
          46       0.00      0.00      0.00         1
          47       0.74      0.88      0.81        26
          48       1.00      1.00      1.00         2
          49       0.69      0.69      0.69        13
          50       0.00      0.00      0.00         1
          51       0.67      0.67      0.67        42
          52       0.74      0.61      0.67        28
          53       0.50      0.56      0.53         9
          54       0.67      0.50      0.57         4
          56       0.00      0.00      0.00         2
          57       1.00      0.50      0.67         4
          59       0.85      1.00      0.92        11
          60       1.00      0.50      0.67         2
          61       0.90      0.95      0.93       351
          62       0.93      1.00      0.96        13
          63       0.79      0.83      0.81        23
          64       1.00      0.25      0.40         4
          65       0.50      0.27      0.35        11
          67       1.00      0.50      0.67         2
          68       0.65      0.65      0.65        20
          69       0.94      0.96      0.95       298
          70       0.80      0.50      0.62         8
          71       0.50      1.00      0.67         1
          73       0.93      0.85      0.89        62
          74       0.00      0.00      0.00         1
          75       0.71      0.36      0.48        14
          76       0.76      0.56      0.64        45
          77       0.58      0.70      0.64        20
          78       1.00      0.17      0.29         6
          79       0.60      0.50      0.55         6
