/home/yaxin/My_Files/ml_final/Chord-Classification/Models/MLP/mlp.py:70: UserWarning: Some classes occur only once — using random split.
  warnings.warn("Some classes occur only once — using random split.")
✅ Using cuda | hidden=[512, 256] | lr=0.0001 | batch_size=128 | epochs=10
✅ Usable samples: 122912
✅ Feature shape: (122912, 128) | Classes: 320
Epoch 01/10 | Loss: 2175.7675
Epoch 02/10 | Loss: 1103.9311
Epoch 03/10 | Loss: 912.1693
Epoch 04/10 | Loss: 812.0654
Epoch 05/10 | Loss: 748.1800
Epoch 06/10 | Loss: 701.3249
Epoch 07/10 | Loss: 665.0701
Epoch 08/10 | Loss: 635.6572
Epoch 09/10 | Loss: 610.1578
Epoch 10/10 | Loss: 589.1008

✅ Accuracy: 0.810 | Macro F1-score: 0.363

Classification Report:
              precision    recall  f1-score   support

           0       0.50      0.10      0.17        10
           1       0.00      0.00      0.00         4
           2       1.00      0.33      0.50         3
           3       0.00      0.00      0.00         5
           4       0.00      0.00      0.00         1
           5       0.50      0.25      0.33         4
           7       0.00      0.00      0.00         1
           8       0.85      0.95      0.90       493
           9       0.68      0.68      0.68        19
          10       0.00      0.00      0.00         7
          11       1.00      0.25      0.40         4
          12       0.80      0.44      0.57        18
          13       0.00      0.00      0.00         1
          14       0.00      0.00      0.00         1
          15       0.67      0.50      0.57         4
          16       0.87      0.95      0.91       397
          17       0.76      0.73      0.75        26
          18       0.67      0.25      0.36         8
          20       0.64      0.47      0.54        34
          22       0.75      0.29      0.41        21
          24       0.51      0.45      0.48        47
          25       0.55      0.46      0.50        13
          26       0.00      0.00      0.00         6
          27       0.67      0.50      0.57         4
          28       0.00      0.00      0.00         1
          29       1.00      0.50      0.67         2
          30       0.33      0.25      0.29         4
          32       1.00      0.40      0.57         5
          33       1.00      0.67      0.80         3
          34       0.00      0.00      0.00         1
          35       0.85      0.93      0.89       450
          36       0.71      0.71      0.71        17
          37       0.27      0.67      0.38         6
          38       0.57      0.44      0.50         9
          39       0.67      0.38      0.48        16
          41       1.00      1.00      1.00         1
          42       1.00      0.18      0.31        11
          43       0.83      0.93      0.88       259
          44       1.00      0.33      0.50         6
          45       0.00      0.00      0.00        12
          46       0.00      0.00      0.00         1
          47       0.56      0.54      0.55        26
          48       0.00      0.00      0.00         2
          49       0.50      0.38      0.43        13
          50       0.00      0.00      0.00         1
          51       0.64      0.43      0.51        42
          52       0.72      0.46      0.57        28
          53       0.30      0.33      0.32         9
          54       1.00      0.25      0.40         4
          56       0.00      0.00      0.00         2
          57       0.00      0.00      0.00         4
          59       0.88      0.64      0.74        11
          60       0.25      0.50      0.33         2
          61       0.81      0.94      0.87       351
          62       0.71      0.92      0.80        13
          63       0.38      0.26      0.31        23
          64       0.00      0.00      0.00         4
          65       0.83      0.45      0.59        11
          67       0.00      0.00      0.00         2
          68       0.54      0.35      0.42        20
          69       0.89      0.92      0.91       298
          70       1.00      0.25      0.40         8
          71       0.00      0.00      0.00         1
          73       0.84      0.66      0.74        62
          74       0.00      0.00      0.00         1
          75       0.00      0.00      0.00        14
          76       0.70      0.58      0.63        45
          77       0.80      0.40      0.53        20
          78       0.00      0.00      0.00         6
          79       0.50      0.17      0.25         6
          82       1.00      0.33      0.50         3
          84       0.60      1.00      0.75         3
          85       1.00      0.50      0.67         2
          86       0.84      0.95      0.89       457
          87       0.75      0.19      0.30        16
          88       0.56      0.25      0.34        20
          89       0.60      0.27      0.38        11
          90       0.78      0.47      0.58        15
          91       0.00      0.00      0.00         2
          92       0.00      0.00      0.00         3
          93       0.00      0.00      0.00         5
          94       0.85      0.95      0.90       298
          95       0.33      0.25      0.29         4
          96       0.00      0.00      0.00         1
          98       0.57      0.48      0.52        42
         100       0.00      0.00      0.00         8
         102       0.56      0.53      0.55        43
         103       0.48      0.43      0.45        28
         104       0.60      0.23      0.33        13
         105       0.00      0.00      0.00         5
         106       0.00      0.00      0.00         1
         107       0.00      0.00      0.00         6
         108       1.00      0.40      0.57         5
         109       1.00      0.50      0.67         2
         110       0.67      0.67      0.67         3
         111       1.00      0.25      0.40         4
         112       0.00      0.00      0.00         2
         113       0.85      0.90      0.87       404
         114       0.50      0.50      0.50        18
         115       0.36      0.15      0.21        27
         116       0.50      0.25      0.33         4
         117       0.00      0.00      0.00         8
         118       1.00      0.25      0.40         4
         119       0.00      0.00      0.00         2
         120       0.00      0.00      0.00         9
         121       0.82      0.95      0.88       283
         122       1.00      0.25      0.40        12
         123       0.00      0.00      0.00         6
         125       0.87      0.57      0.68        23
         127       1.00      0.17      0.29         6
         129       0.60      0.54      0.57        56
         130       0.53      0.33      0.41        27
         131       0.29      0.22      0.25         9
         132       0.00      0.00      0.00         3
         134       0.00      0.00      0.00         3
         135       0.00      0.00      0.00         1
         136       0.67      0.50      0.57         4
         137       0.71      0.83      0.77         6
         140       0.85      0.95      0.89       524
         141       0.58      0.58      0.58        31
         142       0.81      0.42      0.55        53
         143       0.00      0.00      0.00         6
         144       0.60      0.17      0.26        18
         145       0.00      0.00      0.00         4
         146       0.00      0.00      0.00         1
         147       0.33      0.12      0.18         8
         148       0.89      0.93      0.91       274
         149       0.89      0.57      0.70        14
         150       0.33      0.14      0.19        22
         152       0.53      0.57      0.55        28
         153       0.00      0.00      0.00         4
         154       0.17      0.17      0.17         6
         156       0.63      0.56      0.59        84
         157       0.68      0.57      0.62        23
         158       0.43      0.38      0.40         8
         159       0.83      0.25      0.38        20
         160       0.00      0.00      0.00         1
         161       0.00      0.00      0.00         6
         162       0.40      0.29      0.33         7
         163       0.00      0.00      0.00         4
         164       0.60      0.75      0.67         4
         165       0.00      0.00      0.00         0
         167       0.82      0.94      0.88       463
         168       0.52      0.54      0.53        28
         169       0.42      0.22      0.29        23
         170       0.00      0.00      0.00         4
         171       0.00      0.00      0.00         6
         173       0.00      0.00      0.00         1
         174       0.60      0.50      0.55         6
         175       0.86      0.95      0.90       313
         176       0.81      0.55      0.65        31
         177       0.43      0.21      0.29        14
         178       0.00      0.00      0.00         1
         179       0.81      0.49      0.61        35
         180       0.00      0.00      0.00         2
         181       0.33      0.25      0.29        12
         182       0.68      0.47      0.56        59
         183       0.50      0.28      0.36        25
         184       0.37      0.58      0.45        12
         185       1.00      0.57      0.73         7
         186       0.00      0.00      0.00         1
         187       0.00      0.00      0.00         1
         188       0.00      0.00      0.00         1
         189       0.00      0.00      0.00         1
         190       0.71      0.83      0.77         6
         192       0.00      0.00      0.00         3
         193       0.89      0.94      0.91       460
         194       0.67      0.54      0.60        26
         195       0.29      0.33      0.31        15
         196       0.00      0.00      0.00         4
         197       1.00      0.33      0.50        12
         198       0.00      0.00      0.00         2
         199       0.00      0.00      0.00         1
         200       1.00      0.40      0.57         5
         201       0.91      0.95      0.93       348
         202       0.40      0.20      0.27        10
         203       0.55      0.29      0.38        21
         204       0.00      0.00      0.00         1
         205       0.69      0.71      0.70        38
         206       0.00      0.00      0.00         4
         207       0.00      0.00      0.00         6
         209       0.74      0.50      0.60        28
         210       0.62      0.50      0.55        26
         211       0.38      0.43      0.40         7
         212       0.80      1.00      0.89         8
         213       0.00      0.00      0.00         2
         214       0.00      0.00      0.00         1
         215       1.00      0.33      0.50         3
         217       1.00      0.50      0.67         2
         219       0.00      0.00      0.00         1
         220       0.87      0.94      0.91       453
         221       0.66      0.68      0.67        31
         222       0.56      0.20      0.29        25
         223       0.33      0.20      0.25         5
         224       0.56      0.45      0.50        11
         225       0.00      0.00      0.00         2
         226       0.00      0.00      0.00         1
         227       0.67      0.40      0.50        10
         228       0.82      0.95      0.88       218
         229       0.25      0.20      0.22         5
         230       0.33      0.06      0.10        17
         231       0.00      0.00      0.00         3
         232       0.81      0.65      0.72        34
         233       0.00      0.00      0.00         2
         234       1.00      0.14      0.25         7
         236       0.60      0.49      0.54        37
         237       0.60      0.56      0.58        27
         238       0.50      0.36      0.42        11
         239       1.00      0.25      0.40         4
         241       0.00      0.00      0.00         2
         242       0.00      0.00      0.00         4
         243       1.00      1.00      1.00         1
         244       0.80      0.80      0.80         5
         246       0.00      0.00      0.00         1
         247       0.83      0.95      0.89       404
         248       0.67      0.50      0.57        28
         249       0.67      0.25      0.36         8
         250       0.00      0.00      0.00         5
         251       0.24      0.56      0.33         9
         252       0.00      0.00      0.00         1
         253       1.00      0.50      0.67         4
         254       1.00      0.17      0.29         6
         255       0.92      0.97      0.95       287
         256       0.50      0.25      0.33         8
         257       0.78      0.44      0.56        16
         259       0.76      0.72      0.74        18
         261       0.00      0.00      0.00         3
         263       0.78      0.33      0.46        43
         264       0.25      0.14      0.18        14
         265       0.75      0.38      0.50         8
         266       0.33      0.12      0.18         8
         267       0.00      0.00      0.00         2
         268       0.00      0.00      0.00         1
         269       0.00      0.00      0.00         4
         271       1.00      0.80      0.89         5
         272       0.00      0.00      0.00         1
         273       1.00      0.50      0.67         2
         274       0.84      0.93      0.88       528
         275       0.67      0.38      0.48        16
         276       0.50      0.21      0.30        14
         277       0.00      0.00      0.00        10
         278       0.50      0.35      0.41        20
         279       0.00      0.00      0.00         2
         280       0.00      0.00      0.00         3
         281       0.00      0.00      0.00         4
         282       0.85      0.94      0.89       277
         283       0.25      0.12      0.17         8
         284       0.25      0.25      0.25         8
         286       0.75      0.66      0.70        32
         288       0.00      0.00      0.00         7
         290       0.49      0.52      0.51        44
         291       0.44      0.22      0.30        18
         292       0.75      0.21      0.33        14
         293       0.50      0.25      0.33         4
         295       0.00      0.00      0.00         1
         296       1.00      0.17      0.29         6
         298       0.50      0.67      0.57         3
         300       0.00      0.00      0.00         3
         301       0.87      0.95      0.91       547
         302       0.66      0.70      0.68        30
         303       0.50      0.25      0.33        12
         304       0.75      0.75      0.75         4
         305       0.27      0.25      0.26        12
         306       0.00      0.00      0.00         1
         307       0.00      0.00      0.00         3
         308       0.67      0.29      0.40         7
         309       0.87      0.97      0.92       314
