/home/bw584/Chord-Classification/Models/CNN/cnn_train.py:163: UserWarning: Rare classes (<2 samples) – random split applied.
  warnings.warn("Rare classes (<2 samples) – random split applied.")
/home/bw584/Chord-Classification/Models/CNN/cnn_train.py:208: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=device.type == "cuda")
Epoch 01  val_acc=0.471 f1_macro=0.048  f1_weighted=0.411
Epoch 02  val_acc=0.680 f1_macro=0.071  f1_weighted=0.595
Epoch 03  val_acc=0.599 f1_macro=0.062  f1_weighted=0.525
Epoch 04  val_acc=0.678 f1_macro=0.071  f1_weighted=0.593
Epoch 05  val_acc=0.707 f1_macro=0.078  f1_weighted=0.618
Epoch 06  val_acc=0.716 f1_macro=0.086  f1_weighted=0.632
Epoch 07  val_acc=0.690 f1_macro=0.089  f1_weighted=0.620
Epoch 08  val_acc=0.697 f1_macro=0.100  f1_weighted=0.627
Epoch 09  val_acc=0.735 f1_macro=0.118  f1_weighted=0.664
Epoch 10  val_acc=0.742 f1_macro=0.133  f1_weighted=0.674
Epoch 11  val_acc=0.766 f1_macro=0.148  f1_weighted=0.702
Epoch 12  val_acc=0.774 f1_macro=0.156  f1_weighted=0.711
Epoch 13  val_acc=0.777 f1_macro=0.158  f1_weighted=0.717
Epoch 14  val_acc=0.780 f1_macro=0.162  f1_weighted=0.720
Epoch 15  val_acc=0.780 f1_macro=0.163  f1_weighted=0.720
