/home/bw584/Chord-Classification/Models/CNN/cnn_train.py:163: UserWarning: Rare classes (<2 samples) – random split applied.
  warnings.warn("Rare classes (<2 samples) – random split applied.")
/home/bw584/Chord-Classification/Models/CNN/cnn_train.py:208: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=device.type == "cuda")
Epoch 01  val_acc=0.342 f1_macro=0.029  f1_weighted=0.267
Epoch 02  val_acc=0.605 f1_macro=0.061  f1_weighted=0.517
Epoch 03  val_acc=0.624 f1_macro=0.065  f1_weighted=0.546
Epoch 04  val_acc=0.646 f1_macro=0.067  f1_weighted=0.563
Epoch 05  val_acc=0.693 f1_macro=0.072  f1_weighted=0.604
Epoch 06  val_acc=0.693 f1_macro=0.072  f1_weighted=0.605
Epoch 07  val_acc=0.708 f1_macro=0.073  f1_weighted=0.614
Epoch 08  val_acc=0.718 f1_macro=0.075  f1_weighted=0.623
Epoch 09  val_acc=0.723 f1_macro=0.075  f1_weighted=0.628
Epoch 10  val_acc=0.725 f1_macro=0.076  f1_weighted=0.629
Epoch 11  val_acc=0.727 f1_macro=0.078  f1_weighted=0.632
Epoch 12  val_acc=0.726 f1_macro=0.080  f1_weighted=0.633
Epoch 13  val_acc=0.733 f1_macro=0.081  f1_weighted=0.637
Epoch 14  val_acc=0.733 f1_macro=0.080  f1_weighted=0.637
Epoch 15  val_acc=0.734 f1_macro=0.080  f1_weighted=0.638
