/home/bw584/Chord-Classification/Models/CNN/cnn_train.py:163: UserWarning: Rare classes (<2 samples) – random split applied.
  warnings.warn("Rare classes (<2 samples) – random split applied.")
/home/bw584/Chord-Classification/Models/CNN/cnn_train.py:208: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=device.type == "cuda")
Epoch 01  val_acc=0.563 f1_macro=0.058  f1_weighted=0.505
Epoch 02  val_acc=0.590 f1_macro=0.060  f1_weighted=0.509
Epoch 03  val_acc=0.418 f1_macro=0.050  f1_weighted=0.418
Epoch 04  val_acc=0.679 f1_macro=0.083  f1_weighted=0.609
Epoch 05  val_acc=0.686 f1_macro=0.095  f1_weighted=0.618
Epoch 06  val_acc=0.692 f1_macro=0.103  f1_weighted=0.622
Epoch 07  val_acc=0.735 f1_macro=0.131  f1_weighted=0.675
Epoch 08  val_acc=0.761 f1_macro=0.153  f1_weighted=0.700
Epoch 09  val_acc=0.765 f1_macro=0.159  f1_weighted=0.709
Epoch 10  val_acc=0.774 f1_macro=0.177  f1_weighted=0.721
Epoch 11  val_acc=0.737 f1_macro=0.158  f1_weighted=0.684
Epoch 12  val_acc=0.774 f1_macro=0.194  f1_weighted=0.728
Epoch 13  val_acc=0.797 f1_macro=0.217  f1_weighted=0.753
Epoch 14  val_acc=0.799 f1_macro=0.216  f1_weighted=0.754
Epoch 15  val_acc=0.800 f1_macro=0.216  f1_weighted=0.755
