/home/bw584/Chord-Classification/Models/CNN/cnn_train.py:163: UserWarning: Rare classes (<2 samples) – random split applied.
  warnings.warn("Rare classes (<2 samples) – random split applied.")
/home/bw584/Chord-Classification/Models/CNN/cnn_train.py:208: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=device.type == "cuda")
Epoch 01  val_acc=0.553 f1_macro=0.053  f1_weighted=0.465
Epoch 02  val_acc=0.589 f1_macro=0.060  f1_weighted=0.518
Epoch 03  val_acc=0.618 f1_macro=0.063  f1_weighted=0.537
Epoch 04  val_acc=0.695 f1_macro=0.072  f1_weighted=0.603
Epoch 05  val_acc=0.665 f1_macro=0.070  f1_weighted=0.583
Epoch 06  val_acc=0.703 f1_macro=0.084  f1_weighted=0.620
Epoch 07  val_acc=0.727 f1_macro=0.099  f1_weighted=0.647
Epoch 08  val_acc=0.735 f1_macro=0.111  f1_weighted=0.661
Epoch 09  val_acc=0.737 f1_macro=0.113  f1_weighted=0.666
Epoch 10  val_acc=0.746 f1_macro=0.121  f1_weighted=0.678
Epoch 11  val_acc=0.755 f1_macro=0.132  f1_weighted=0.689
Epoch 12  val_acc=0.764 f1_macro=0.142  f1_weighted=0.700
Epoch 13  val_acc=0.764 f1_macro=0.142  f1_weighted=0.698
Epoch 14  val_acc=0.770 f1_macro=0.149  f1_weighted=0.707
Epoch 15  val_acc=0.771 f1_macro=0.147  f1_weighted=0.708
