/home/bw584/Chord-Classification/Models/CNN/cnn_train.py:163: UserWarning: Rare classes (<2 samples) – random split applied.
  warnings.warn("Rare classes (<2 samples) – random split applied.")
/home/bw584/Chord-Classification/Models/CNN/cnn_train.py:208: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=device.type == "cuda")
Epoch 01  val_acc=0.532 f1_macro=0.053  f1_weighted=0.464
Epoch 02  val_acc=0.617 f1_macro=0.065  f1_weighted=0.554
Epoch 03  val_acc=0.611 f1_macro=0.065  f1_weighted=0.553
Epoch 04  val_acc=0.711 f1_macro=0.074  f1_weighted=0.617
Epoch 05  val_acc=0.720 f1_macro=0.079  f1_weighted=0.630
Epoch 06  val_acc=0.716 f1_macro=0.085  f1_weighted=0.630
Epoch 07  val_acc=0.729 f1_macro=0.097  f1_weighted=0.649
Epoch 08  val_acc=0.728 f1_macro=0.103  f1_weighted=0.656
Epoch 09  val_acc=0.747 f1_macro=0.120  f1_weighted=0.676
Epoch 10  val_acc=0.759 f1_macro=0.131  f1_weighted=0.693
Epoch 11  val_acc=0.764 f1_macro=0.137  f1_weighted=0.698
Epoch 12  val_acc=0.774 f1_macro=0.150  f1_weighted=0.713
Epoch 13  val_acc=0.770 f1_macro=0.143  f1_weighted=0.704
Epoch 14  val_acc=0.776 f1_macro=0.151  f1_weighted=0.714
Epoch 15  val_acc=0.777 f1_macro=0.153  f1_weighted=0.715
