/home/bw584/Chord-Classification/Models/CNN/cnn_train.py:163: UserWarning: Rare classes (<2 samples) – random split applied.
  warnings.warn("Rare classes (<2 samples) – random split applied.")
/home/bw584/Chord-Classification/Models/CNN/cnn_train.py:208: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=device.type == "cuda")
Epoch 01  val_acc=0.229 f1_macro=0.018  f1_weighted=0.164
Epoch 02  val_acc=0.428 f1_macro=0.044  f1_weighted=0.395
Epoch 03  val_acc=0.607 f1_macro=0.062  f1_weighted=0.527
Epoch 04  val_acc=0.686 f1_macro=0.072  f1_weighted=0.601
Epoch 05  val_acc=0.687 f1_macro=0.071  f1_weighted=0.599
Epoch 06  val_acc=0.697 f1_macro=0.072  f1_weighted=0.605
Epoch 07  val_acc=0.637 f1_macro=0.068  f1_weighted=0.573
Epoch 08  val_acc=0.663 f1_macro=0.071  f1_weighted=0.598
Epoch 09  val_acc=0.720 f1_macro=0.074  f1_weighted=0.624
Epoch 10  val_acc=0.722 f1_macro=0.075  f1_weighted=0.626
Epoch 11  val_acc=0.728 f1_macro=0.076  f1_weighted=0.630
Epoch 12  val_acc=0.728 f1_macro=0.076  f1_weighted=0.630
Epoch 13  val_acc=0.728 f1_macro=0.077  f1_weighted=0.631
Epoch 14  val_acc=0.729 f1_macro=0.077  f1_weighted=0.632
Epoch 15  val_acc=0.730 f1_macro=0.077  f1_weighted=0.633
