/home/bw584/Chord-Classification/Models/CNN/cnn_train.py:163: UserWarning: Rare classes (<2 samples) – random split applied.
  warnings.warn("Rare classes (<2 samples) – random split applied.")
/home/bw584/Chord-Classification/Models/CNN/cnn_train.py:208: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=device.type == "cuda")
Epoch 01  val_acc=0.106 f1_macro=0.008  f1_weighted=0.069
Epoch 02  val_acc=0.540 f1_macro=0.053  f1_weighted=0.460
Epoch 03  val_acc=0.447 f1_macro=0.052  f1_weighted=0.453
Epoch 04  val_acc=0.686 f1_macro=0.071  f1_weighted=0.599
Epoch 05  val_acc=0.702 f1_macro=0.073  f1_weighted=0.608
Epoch 06  val_acc=0.702 f1_macro=0.072  f1_weighted=0.609
Epoch 07  val_acc=0.709 f1_macro=0.073  f1_weighted=0.616
Epoch 08  val_acc=0.698 f1_macro=0.072  f1_weighted=0.606
Epoch 09  val_acc=0.719 f1_macro=0.074  f1_weighted=0.623
Epoch 10  val_acc=0.722 f1_macro=0.074  f1_weighted=0.625
Epoch 11  val_acc=0.725 f1_macro=0.075  f1_weighted=0.627
Epoch 12  val_acc=0.719 f1_macro=0.074  f1_weighted=0.624
Epoch 13  val_acc=0.726 f1_macro=0.075  f1_weighted=0.629
Epoch 14  val_acc=0.729 f1_macro=0.075  f1_weighted=0.631
Epoch 15  val_acc=0.729 f1_macro=0.075  f1_weighted=0.631
